Call_ID	Chr	Start	Ref_Units	Mean_Units	Med_Units	Min_Units	Max_Units	Hits	Instability_Rating	SD	EE50	EE100	Status	Gene	Region	STR
1.224434685	1	224434685	7	8	8	0	28	189	0.063	2.792	0	0	POLYMORPHIC	WDR26	UTR5	CGG
1.224616328	1	224616328	8	9	9	9	17	191	0.005	0.816	0	0	POLYMORPHIC	CNIH3	UTR5	CGG
1.22563455	1	22563455	6	7	7	3	18	156	0.253	2.063	0	0	POLYMORPHIC	EPHA8	upstream	CGG
1.22563682	1	22563682	6	6	7	0	39	134	0.134	5.644	0	0	POLYMORPHIC	EPHA8	exonic	CGG
1.22563734	1	22563734	4	5	5	0	37	190	0.024	2.455	0	0	POLYMORPHIC	EPHA8	intronic	CGG
1.225653330	1	225653330	6	7	7	3	8	191	0.016	0.332	0	0	POLYMORPHIC	ENAH	upstream	CGG
1.225882306	1	225882306	3	4	4	4	4	191	0	0	0	0	STABLE	TMEM63A	UTR5	CGG
1.226062977	1	226062977	3	4	4	4	4	191	0	0	0	0	STABLE	H3P6	ncRNA	CGG
1.226125971	1	226125971	8	9	9	8	11	191	0.097	0.47	0	0	POLYMORPHIC	LINC01703->ACBD3	intergenic	CGG
1.226548933	1	226548933	10	11	11	11	12	191	0.003	0.072	0	0	POLYMORPHIC	STUM	exonic	CGG
1.227318200	1	227318200	3	4	4	4	35	191	0.024	2.249	0	0	POLYMORPHIC	CDC42BPA	UTR5	CGG
1.227947939	1	227947939	5	6	6	0	6	187	0.024	1.274	0	0	POLYMORPHIC	WNT9A	upstream	CGG
1.228006819	1	228006819	3	4	4	4	20	190	0.003	1.161	0	0	POLYMORPHIC	WNT3A	upstream	CGG
1.2280580	1	2280580	4	9	5	5	49	191	0.162	13.403	0	0	POLYMORPHIC	SKI	intronic	CGG
1.2280623	1	2280623	4	6	5	4	37	191	0.126	4.499	0	0	POLYMORPHIC	SKI	intronic	CGG
1.2280666	1	2280666	4	6	5	2	31	191	0.183	4.135	0	0	POLYMORPHIC	SKI	intronic	CGG
1.2280709	1	2280709	4	6	6	4	37	191	0.809	6.26	0	0	POLYMORPHIC	SKI	intronic	CGG
1.228082876	1	228082876	4	5	5	5	7	191	0.05	0.6	0	0	POLYMORPHIC	ARF1	intronic	CGG
1.2280839	1	2280839	4	6	6	0	29	191	0.741	4.673	0	0	POLYMORPHIC	SKI	intronic	CGG
1.2280882	1	2280882	4	6	6	0	29	191	0.736	4.587	0	0	POLYMORPHIC	SKI	intronic	CGG
1.2280925	1	2280925	4	6	6	1	27	190	0.739	5.005	0	0	POLYMORPHIC	SKI	intronic	CGG
1.2280968	1	2280968	4	6	6	0	26	190	0.755	4.315	0	0	POLYMORPHIC	SKI	intronic	CGG
1.2281011	1	2281011	4	5	5	3	27	191	0.257	2.669	0	0	POLYMORPHIC	SKI	intronic	CGG
1.2281054	1	2281054	4	5	5	4	6	191	0.113	0.429	0	0	POLYMORPHIC	SKI	intronic	CGG
1.229625913	1	229625913	5	6	6	6	46	190	0.021	3.639	0	0	POLYMORPHIC	TAF5L	UTR5	CGG
1.229626016	1	229626016	6	7	7	0	35	191	0.162	2.712	0	0	POLYMORPHIC	TAF5L	UTR5	CGG
1.229626278	1	229626278	6	7	7	7	9	191	0.003	0.145	0	0	POLYMORPHIC	URB2	UTR5	CGG
1.23019614	1	23019614	10	11	11	2	11	191	0.005	0.919	0	0	POLYMORPHIC	KDM1A	exonic	CGG
1.23020018	1	23020018	3	4	4	4	4	191	0	0	0	0	STABLE	KDM1A	intronic	CGG
1.230426223	1	230426223	14	14	15	0	25	162	0.12	5.615	0	0	POLYMORPHIC	PGBD5	UTR5	CGG
1.230978612	1	230978612	3	4	4	4	4	191	0	0	0	0	STABLE	TTC13	exonic	CGG
1.231163149	1	231163149	5	6	6	5	18	191	0.008	1.13	0	0	POLYMORPHIC	TRIM67	exonic	CGG
1.231163725	1	231163725	7	8	8	7	8	191	0.003	0.072	0	0	POLYMORPHIC	TRIM67	exonic	CGG
1.231337396	1	231337396	3	4	4	4	5	191	0.003	0.072	0	0	POLYMORPHIC	EXOC8	exonic	CGG
1.231421889	1	231421889	11	12	12	11	12	191	0.003	0.072	0	0	POLYMORPHIC	EGLN1	UTR5	CGG
1.231422205	1	231422205	4	5	5	5	5	191	0	0	0	0	STABLE	EGLN1	UTR5	CGG
1.231626906	1	231626906	4	5	5	5	6	191	0.003	0.072	0	0	POLYMORPHIC	DISC1	exonic	CGG
1.23168738	1	23168738	4	5	5	5	5	191	0	0	0	0	STABLE	LUZP1	intronic	CGG
1.232629634	1	232629634	3	4	4	4	5	191	0.003	0.072	0	0	POLYMORPHIC	SIPA1L2	intronic	CGG
1.233295585	1	233295585	10	11	11	7	23	191	0.005	0.917	0	0	POLYMORPHIC	PCNX2	UTR5	CGG
1.234609040	1	234609040	7	8	8	8	8	191	0	0	0	0	STABLE	IRF2BP2	exonic	CGG
1.234609545	1	234609545	4	5	5	4	49	190	0.084	4.057	0	0	POLYMORPHIC	IRF2BP2	upstream	CGG
1.234609614	1	234609614	12	13	13	6	25	190	0.076	2.301	0	0	POLYMORPHIC	IRF2BP2	upstream	CGG
1.234610125	1	234610125	12	13	13	12	15	190	0.026	0.288	0	0	POLYMORPHIC	IRF2BP2	upstream	CGG
1.235866898	1	235866898	8	9	9	9	37	191	0.008	2.709	0	0	POLYMORPHIC	LYST	UTR5	CGG
1.236142595	1	236142595	5	6	6	6	6	191	0	0	0	0	STABLE	GPR137B	UTR5	CGG
1.23619569	1	23619569	7	7	7	4	10	191	0.51	1.001	0	0	POLYMORPHIC	ID3->MDS2	intergenic	CGG
1.237042459	1	237042459	5	6	6	6	6	191	0	0	0	0	STABLE	RYR2	UTR5	CGG
1.23903080	1	23903080	6	8	8	7	8	191	0.005	0.102	0	0	POLYMORPHIC	CNR2	intronic	CGG
1.240091777	1	240091777	4	5	5	5	11	191	0.003	0.434	0	0	POLYMORPHIC	FMN2	upstream	CGG
1.240092269	1	240092269	5	5	5	5	45	191	0.259	3.031	0	0	POLYMORPHIC	FMN2	exonic	CGG
1.240492906	1	240492906	4	5	5	5	32	191	0.003	1.954	0	0	POLYMORPHIC	GREM2	UTR3	CGG
1.242524719	1	242524719	5	10	6	5	51	190	0.179	13.799	1	0	POLYMORPHIC	PLD5	upstream	CGG
1.242524806	1	242524806	7	8	8	8	10	191	0.021	0.236	0	0	POLYMORPHIC	PLD5	upstream	CGG
1.24322320	1	24322320	5	6	6	6	6	191	0	0	0	0	STABLE	GRHL3	intronic	CGG
1.243849235	1	243849235	3	4	4	4	4	191	0	0	0	0	STABLE	AKT3	intronic	CGG
1.243850046	1	243850046	7	9	8	6	49	191	0.154	6.727	0	0	POLYMORPHIC	AKT3	UTR5	CGG
1.243850296	1	243850296	8	12	10	7	52	191	0.542	10.197	2	0	POLYMORPHIC	AKT3	intronic	CGG
1.244048905	1	244048905	6	7	7	5	27	189	0.053	1.502	0	0	POLYMORPHIC	ZBTB18	upstream	CGG
1.244048954	1	244048954	4	5	5	0	50	190	0.024	3.555	1	0	POLYMORPHIC	ZBTB18	UTR5	CGG
1.244863640	1	244863640	5	6	6	6	10	191	0.005	0.298	0	0	POLYMORPHIC	HNRNPU	exonic	CGG
1.244864403	1	244864403	6	6	7	6	7	191	0.5	0	0	0	POLYMORPHIC	HNRNPU	UTR5	CGG
1.244970886	1	244970886	3	4	4	4	50	191	0.026	4.15	1	0	POLYMORPHIC	EFCAB2	intronic	CGG
1.245156557	1	245156557	5	6	6	6	6	191	0	0	0	0	STABLE	KIF26B	exonic	CGG
1.246931479	1	246931479	11	11	12	1	58	187	0.556	4.79	1	0	POLYMORPHIC	AHCTF1	intronic	CGG
1.247448215	1	247448215	6	7	7	7	33	191	0.024	3.532	0	0	POLYMORPHIC	NLRP3	intronic	CGG
1.24929788	1	24929788	5	6	6	6	7	191	0.003	0.072	0	0	POLYMORPHIC	RUNX3	exonic	CGG
1.2529506	1	2529506	7	8	8	7	21	190	0.021	0.961	0	0	POLYMORPHIC	HES5	exonic	CGG
1.25431059	1	25431059	4	5	5	5	6	191	0.003	0.072	0	0	POLYMORPHIC	MACO1	UTR5	CGG
1.2546393	1	2546393	4	5	5	5	5	191	0	0	0	0	STABLE	HES5->TNFRSF14-AS1	intergenic	CGG
1.25543664	1	25543664	7	8	8	8	8	191	0	0	0	0	STABLE	LDLRAP1	UTR5	CGG
1.25616695	1	25616695	4	5	5	0	16	186	0.062	1.599	0	0	POLYMORPHIC	MAN1C1	upstream	CGG
1.25616805	1	25616805	5	6	6	4	17	189	0.029	1.253	0	0	POLYMORPHIC	MAN1C1	UTR5	CGG
1.25800345	1	25800345	7	8	8	8	11	190	0.008	0.315	0	0	POLYMORPHIC	SELENON	exonic	CGG
1.26111186	1	26111186	6	7	7	6	7	191	0.008	0.125	0	0	POLYMORPHIC	PDIK1L	UTR5	CGG
1.26161955	1	26161955	7	8	8	8	8	191	0	0	0	0	STABLE	FAM110D	exonic	CGG
1.26164407	1	26164407	7	8	8	7	8	191	0.01	0.144	0	0	POLYMORPHIC	C1orf232	exonic	CGG
1.26472666	1	26472666	6	7	7	4	8	191	0.005	0.229	0	0	POLYMORPHIC	HMGN2	intronic	CGG
1.26472830	1	26472830	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	HMGN2	intronic	CGG
1.26529775	1	26529775	5	6	6	6	36	190	0.016	3.235	0	0	POLYMORPHIC	RPS6KA1	UTR5	CGG
1.26696167	1	26696167	16	17	17	15	27	191	0.037	1.126	0	0	POLYMORPHIC	ARID1A	UTR5	CGG
1.26696418	1	26696418	5	6	6	6	26	190	0.011	2.219	0	0	POLYMORPHIC	ARID1A	exonic	CGG
1.26696449	1	26696449	5	6	6	6	55	190	0.013	4.909	1	0	POLYMORPHIC	ARID1A	exonic	CGG
1.26696517	1	26696517	6	7	7	7	7	191	0	0	0	0	STABLE	ARID1A	exonic	CGG
1.26696651	1	26696651	10	11	11	11	19	191	0.034	0.904	0	0	POLYMORPHIC	ARID1A	exonic	CGG
1.26696766	1	26696766	6	7	7	7	7	191	0	0	0	0	STABLE	ARID1A	exonic	CGG
1.26696881	1	26696881	8	9	9	9	21	191	0.005	0.871	0	0	POLYMORPHIC	ARID1A	exonic	CGG
1.26696960	1	26696960	5	6	6	6	6	191	0	0	0	0	STABLE	ARID1A	exonic	CGG
1.26697417	1	26697417	9	10	10	10	10	191	0	0	0	0	STABLE	ARID1A	exonic	CGG
1.26817327	1	26817327	5	6	6	6	6	191	0	0	0	0	STABLE	PIGV->ZDHHC18	intergenic	CGG
1.26993851	1	26993851	4	5	5	5	5	190	0	0	0	0	STABLE	TRNP1	exonic	CGG
1.27322233	1	27322233	6	7	7	7	7	191	0	0	0	0	STABLE	TMEM222	exonic	CGG
1.27522499	1	27522499	5	6	6	6	17	191	0.003	0.796	0	0	POLYMORPHIC	WASF2->AHDC1	intergenic	CGG
1.27575174	1	27575174	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	AHDC1	intronic	CGG
1.27604122	1	27604122	6	7	7	6	32	191	0.026	2.446	0	0	POLYMORPHIC	AHDC1	UTR5	CGG
1.28668708	1	28668708	4	5	5	5	24	191	0.003	1.375	0	0	POLYMORPHIC	GMEB1	upstream	CGG
1.28668743	1	28668743	5	6	6	6	7	191	0.068	0.373	0	0	POLYMORPHIC	GMEB1	upstream	CGG
1.28668992	1	28668992	5	5	6	0	22	129	0.155	4.639	0	0	POLYMORPHIC	GMEB1	intronic	CGG
1.28737060	1	28737060	4	5	5	5	5	191	0	0	0	0	STABLE	YTHDF2	UTR5	CGG
1.28737087	1	28737087	5	6	6	6	6	191	0	0	0	0	STABLE	YTHDF2	UTR5	CGG
1.28914778	1	28914778	5	6	6	6	12	191	0.01	0.543	0	0	POLYMORPHIC	EPB41	intronic	CGG
1.28914842	1	28914842	5	6	6	6	6	191	0	0	0	0	STABLE	EPB41	intronic	CGG
1.29181823	1	29181823	7	8	8	7	8	191	0.003	0.072	0	0	POLYMORPHIC	SRSF4	UTR5	CGG
1.3069057	1	3069057	8	9	9	6	18	190	0.026	1.033	0	0	POLYMORPHIC	PRDM16	upstream	CGG
1.30908784	1	30908784	6	7	7	0	36	180	0.056	2.658	0	0	POLYMORPHIC	SDC3	upstream	CGG
1.3126238	1	3126238	3	4	4	4	4	191	0	0	0	0	STABLE	PRDM16	intronic	CGG
1.31764108	1	31764108	6	7	7	0	41	137	0.128	8.6	0	0	POLYMORPHIC	ADGRB2	UTR5	CGG
1.31764266	1	31764266	6	7	7	0	38	155	0.09	5.056	0	0	POLYMORPHIC	ADGRB2	UTR5	CGG
1.31772036	1	31772036	5	6	6	4	8	191	0.016	0.353	0	0	POLYMORPHIC	ADGRB2->SPOCD1	intergenic	CGG
1.31938062	1	31938062	13	14	14	10	55	191	0.11	4.124	1	0	POLYMORPHIC	PTP4A2	UTR5	CGG
1.31938145	1	31938145	6	7	7	0	50	185	0.065	3.751	1	0	POLYMORPHIC	PTP4A2	UTR5	CGG
1.32471038	1	32471038	14	15	15	6	23	191	0.016	1.304	0	0	POLYMORPHIC	ZBTB8B	exonic	CGG
1.32500491	1	32500491	6	7	7	6	10	191	0.17	1.341	0	0	POLYMORPHIC	ZBTB8B->ZBTB8A	intergenic	CGG
1.32500830	1	32500830	7	8	8	5	49	190	0.255	4.194	0	0	POLYMORPHIC	ZBTB8B->ZBTB8A	intergenic	CGG
1.32769722	1	32769722	4	4	5	4	5	191	0.5	0	0	0	POLYMORPHIC	KIAA1522	exonic	CGG
1.32870918	1	32870918	7	8	8	7	8	191	0.013	0.16	0	0	POLYMORPHIC	FNDC5	intronic	CGG
1.32901566	1	32901566	3	4	4	4	4	191	0	0	0	0	STABLE	TMEM54	upstream	CGG
1.32964394	1	32964394	8	9	9	5	47	191	0.05	3.314	0	0	POLYMORPHIC	RNF19B	exonic	CGG
1.32964763	1	32964763	8	9	9	9	9	191	0	0	0	0	STABLE	RNF19B	UTR5	CGG
1.33051197	1	33051197	5	6	6	5	8	191	0.008	0.177	0	0	POLYMORPHIC	AK2->AZIN2	intergenic	CGG
1.33256167	1	33256167	11	12	12	1	40	189	0.063	3.325	0	0	POLYMORPHIC	ZNF362	upstream	CGG
1.33256451	1	33256451	7	9	10	0	100	162	0.358	10.938	2	1	POLYMORPHIC	ZNF362	upstream	CGG
1.33256827	1	33256827	8	10	10	0	10	188	0.285	1.774	0	0	POLYMORPHIC	ZNF362	intronic	CGG
1.3394001	1	3394001	4	5	5	5	6	191	0.005	0.102	0	0	POLYMORPHIC	PRDM16	intronic	CGG
1.34164961	1	34164961	7	8	8	8	8	191	0	0	0	0	STABLE	CSMD2	exonic	CGG
1.3454442	1	3454442	3	4	4	4	4	191	0	0	0	0	STABLE	ARHGEF16	upstream	CGG
1.35192741	1	35192741	5	6	6	5	34	191	0.063	2.326	0	0	POLYMORPHIC	SFPQ	exonic	CGG
1.35192969	1	35192969	5	6	6	6	7	191	0.008	0.125	0	0	POLYMORPHIC	SFPQ	exonic	CGG
1.35808171	1	35808171	8	9	9	0	32	189	0.18	3.816	0	0	POLYMORPHIC	AGO4	UTR5	CGG
1.35808260	1	35808260	4	5	5	0	24	189	0.058	2.649	0	0	POLYMORPHIC	AGO4	UTR5	CGG
1.35808339	1	35808339	8	9	9	0	11	189	0.077	1.354	0	0	POLYMORPHIC	AGO4	UTR5	CGG
1.35883256	1	35883256	3	4	4	4	4	191	0	0	0	0	STABLE	AGO1	UTR5	CGG
1.35931109	1	35931109	4	5	5	5	5	191	0	0	0	0	STABLE	AGO3	UTR5	CGG
1.36156365	1	36156365	6	7	7	7	7	191	0	0	0	0	STABLE	MAP7D1	UTR5	CGG
1.36156599	1	36156599	5	6	6	5	6	191	0.01	0.144	0	0	POLYMORPHIC	MAP7D1	intronic	CGG
1.36385861	1	36385861	7	8	8	4	11	191	0.055	0.641	0	0	POLYMORPHIC	STK40	UTR5	CGG
1.37514761	1	37514761	4	5	5	4	5	191	0.01	0.144	0	0	POLYMORPHIC	MEAF6	UTR5	CGG
1.37793774	1	37793774	8	18	36	3	48	191	0.976	14.426	0	0	POLYMORPHIC	MANEAL	upstream	CGG
1.37794382	1	37794382	8	9	9	5	28	189	0.048	1.445	0	0	POLYMORPHIC	MANEAL	exonic	CGG
1.38046030	1	38046030	3	4	4	4	4	189	0	0	0	0	STABLE	POU3F1	exonic	CGG
1.38046060	1	38046060	3	4	4	4	5	189	0.003	0.073	0	0	POLYMORPHIC	POU3F1	exonic	CGG
1.38046125	1	38046125	5	6	6	6	65	189	0.011	4.701	1	0	POLYMORPHIC	POU3F1	exonic	CGG
1.38046231	1	38046231	4	5	5	4	10	180	0.025	0.549	0	0	POLYMORPHIC	POU3F1	exonic	CGG
1.38046416	1	38046416	4	4	5	0	7	187	0.513	0.733	0	0	POLYMORPHIC	POU3F1	exonic	CGG
1.38046497	1	38046497	4	5	5	4	19	187	0.032	1.307	0	0	POLYMORPHIC	POU3F1	exonic	CGG
1.38046632	1	38046632	10	12	11	10	55	187	0.11	6.585	1	0	POLYMORPHIC	POU3F1	exonic	CGG
1.38046765	1	38046765	4	5	5	0	50	168	0.101	4.598	1	0	POLYMORPHIC	POU3F1	UTR5	CGG
1.38134014	1	38134014	6	6	7	6	7	191	0.5	0	0	0	POLYMORPHIC	MIR3659HG->LINC01343	intergenic	CGG
1.38578422	1	38578422	4	5	5	5	5	191	0	0	0	0	STABLE	LINC01685->RRAGC	intergenic	CGG
1.38859526	1	38859526	4	9	5	5	53	191	0.144	13.584	1	0	POLYMORPHIC	RRAGC	exonic	CGG
1.38859656	1	38859656	3	4	4	4	12	191	0.003	0.579	0	0	POLYMORPHIC	RRAGC	UTR5	CGG
1.38859719	1	38859719	6	6	7	6	7	191	0.503	0.072	0	0	POLYMORPHIC	RRAGC	UTR5	CGG
1.38991512	1	38991512	4	5	5	5	6	191	0.003	0.072	0	0	POLYMORPHIC	AKIRIN1	exonic	CGG
1.39081487	1	39081487	3	4	4	3	16	191	0.503	0.868	0	0	POLYMORPHIC	NDUFS5->MACF1	intergenic	CGG
1.39105322	1	39105322	4	5	5	5	11	190	0.024	0.492	0	0	POLYMORPHIC	MACF1	intronic	CGG
1.39105550	1	39105550	3	4	4	4	4	191	0	0	0	0	STABLE	MACF1	intronic	CGG
1.39633050	1	39633050	3	4	4	4	6	191	0.003	0.145	0	0	POLYMORPHIC	HEYL	intronic	CGG
1.40692038	1	40692038	3	4	4	4	4	191	0	0	0	0	STABLE	NFYC-AS1	ncRNA	CGG
1.40861961	1	40861961	3	4	4	4	4	191	0	0	0	0	STABLE	CITED4	exonic	CGG
1.40884386	1	40884386	3	4	4	4	7	191	0.005	0.228	0	0	POLYMORPHIC	CITED4->CTPS1	intergenic	CGG
1.41361488	1	41361488	4	5	5	5	7	191	0.003	0.145	0	0	POLYMORPHIC	FOXO6	UTR5	CGG
1.41361513	1	41361513	4	5	5	5	5	191	0	0	0	0	STABLE	FOXO6	UTR5	CGG
1.41361618	1	41361618	7	8	8	7	19	191	0.013	0.881	0	0	POLYMORPHIC	FOXO6	UTR5	CGG
1.41382134	1	41382134	4	5	5	4	24	190	0.25	1.513	0	0	POLYMORPHIC	FOXO6	exonic	CGG
1.41382456	1	41382456	5	6	6	6	49	190	0.005	3.922	0	0	POLYMORPHIC	FOXO6	exonic	CGG
1.41382618	1	41382618	5	6	6	6	55	190	0.003	3.555	1	0	POLYMORPHIC	FOXO6	exonic	CGG
1.41918108	1	41918108	8	9	9	6	12	191	0.029	0.681	0	0	POLYMORPHIC	HIVEP3	intronic	CGG
1.42682483	1	42682483	3	4	4	4	4	191	0	0	0	0	STABLE	YBX1	UTR5	CGG
1.42682597	1	42682597	8	9	9	9	27	191	0.031	2.291	0	0	POLYMORPHIC	YBX1	exonic	CGG
1.42683238	1	42683238	4	5	5	5	6	191	0.003	0.072	0	0	POLYMORPHIC	YBX1	intronic	CGG
1.43068400	1	43068400	7	8	8	8	10	191	0.003	0.145	0	0	POLYMORPHIC	SLC2A1-AS1->FAM183A	intergenic	CGG
1.43530896	1	43530896	6	7	7	7	13	190	0.034	1.035	0	0	POLYMORPHIC	PTPRF	UTR5	CGG
1.43531010	1	43531010	3	4	4	4	5	191	0.005	0.102	0	0	POLYMORPHIC	PTPRF	UTR5	CGG
1.43606275	1	43606275	5	6	6	6	6	191	0	0	0	0	STABLE	PTPRF	exonic	CGG
1.43975024	1	43975024	5	6	6	6	6	191	0	0	0	0	STABLE	ATP6V0B	UTR5	CGG
1.43979337	1	43979337	9	10	10	0	18	156	0.25	2.566	0	0	POLYMORPHIC	B4GALT2	UTR5	CGG
1.44405395	1	44405395	12	13	13	11	16	191	0.22	1.341	0	0	POLYMORPHIC	RNF220	UTR5	CGG
1.44631980	1	44631980	4	5	5	5	5	191	0	0	0	0	STABLE	RNF220	UTR5	CGG
1.44632007	1	44632007	4	5	5	4	5	191	0.005	0.102	0	0	POLYMORPHIC	RNF220	UTR5	CGG
1.44808534	1	44808534	6	7	7	5	9	191	0.034	0.51	0	0	POLYMORPHIC	BTBD19	UTR5	CGG
1.45206376	1	45206376	3	4	4	3	4	190	0.003	0.073	0	0	POLYMORPHIC	ZSWIM5	UTR5	CGG
1.45491018	1	45491018	3	4	4	4	4	191	0	0	0	0	STABLE	TESK2	UTR5	CGG
1.45803923	1	45803923	5	6	6	6	6	191	0	0	0	0	STABLE	MAST2	exonic	CGG
1.46198462	1	46198462	9	10	10	6	21	191	0.029	1.008	0	0	POLYMORPHIC	POMGNT1	intronic	CGG
1.46198519	1	46198519	13	13	14	11	18	191	0.411	1.68	0	0	POLYMORPHIC	POMGNT1	intronic	CGG
1.46240358	1	46240358	5	6	6	6	11	191	0.005	0.369	0	0	POLYMORPHIC	LURAP1->RAD54L	intergenic	CGG
1.46466716	1	46466716	7	8	8	7	8	191	0.037	0.261	0	0	POLYMORPHIC	LINC01398->DMBX1	intergenic	CGG
1.4654713	1	4654713	3	4	4	3	28	186	0.011	1.769	0	0	POLYMORPHIC	AJAP1	UTR5	CGG
1.46719046	1	46719046	9	10	10	10	11	191	0.005	0.102	0	0	POLYMORPHIC	EFCAB14	UTR5	CGG
1.47416393	1	47416393	5	6	6	6	6	191	0	0	0	0	STABLE	FOXE3	exonic	CGG
1.47416494	1	47416494	5	6	6	5	6	189	0.008	0.125	0	0	POLYMORPHIC	FOXE3	exonic	CGG
1.47438112	1	47438112	6	7	7	6	8	191	0.005	0.103	0	0	POLYMORPHIC	FOXD2	UTR5	CGG
1.47438226	1	47438226	5	6	6	5	6	191	0.008	0.125	0	0	POLYMORPHIC	FOXD2	exonic	CGG
1.47439026	1	47439026	6	7	7	7	58	191	0.016	5.877	2	0	POLYMORPHIC	FOXD2	exonic	CGG
1.50418869	1	50418869	3	4	4	4	4	191	0	0	0	0	STABLE	DMRTA2	exonic	CGG
1.50419102	1	50419102	9	10	10	8	28	191	0.186	3.028	0	0	POLYMORPHIC	DMRTA2	exonic	CGG
1.50419474	1	50419474	4	5	5	5	5	191	0	0	0	0	STABLE	DMRTA2	exonic	CGG
1.50421481	1	50421481	6	7	7	7	7	191	0	0	0	0	STABLE	DMRTA2	exonic	CGG
1.50959881	1	50959881	9	10	10	1	10	191	0.12	0.797	0	0	POLYMORPHIC	FAF1	UTR5	CGG
1.50960247	1	50960247	4	5	5	5	5	191	0	0	0	0	STABLE	FAF1	UTR5	CGG
1.51236448	1	51236448	3	5	4	4	43	191	0.058	5.633	0	0	POLYMORPHIC	RNF11	UTR5	CGG
1.51236861	1	51236861	3	4	4	4	4	191	0	0	0	0	STABLE	RNF11	exonic	CGG
1.51345085	1	51345085	5	6	6	6	6	191	0	0	0	0	STABLE	TTC39A	UTR5	CGG
1.52056281	1	52056281	6	7	7	7	8	191	0.008	0.125	0	0	POLYMORPHIC	BTF3L4	UTR5	CGG
1.52553008	1	52553008	8	9	9	9	29	191	0.021	2.33	0	0	POLYMORPHIC	TUT4	UTR5	CGG
1.53196868	1	53196868	4	5	5	5	5	191	0	0	0	0	STABLE	CPT2	UTR5	CGG
1.53276918	1	53276918	6	7	7	0	15	189	0.061	1.278	0	0	POLYMORPHIC	LRP8	exonic	CGG
1.53327954	1	53327954	4	5	5	1	11	191	0.008	0.528	0	0	POLYMORPHIC	LRP8	UTR5	CGG
1.53328007	1	53328007	12	13	13	3	18	149	0.104	2.675	0	0	POLYMORPHIC	LRP8	UTR5	CGG
1.53459698	1	53459698	4	6	6	4	8	191	0.162	1.024	0	0	POLYMORPHIC	DMRTB1	exonic	CGG
1.53464678	1	53464678	8	9	9	8	9	191	0.003	0.072	0	0	POLYMORPHIC	DMRTB1	exonic	CGG
1.53737812	1	53737812	4	5	5	5	5	191	0	0	0	0	STABLE	GLIS1	exonic	CGG
1.53739166	1	53739166	12	10	10	10	16	191	0.123	1.366	0	0	POLYMORPHIC	GLIS1	upstream	CGG
1.54406037	1	54406037	7	10	10	5	58	189	0.574	5.317	1	0	POLYMORPHIC	SSBP3	UTR5	CGG
1.54406269	1	54406269	4	5	5	4	41	189	0.019	3.704	0	0	POLYMORPHIC	SSBP3	UTR5	CGG
1.54406358	1	54406358	10	10	10	8	35	190	0.116	3.535	0	0	POLYMORPHIC	SSBP3	UTR5	CGG
1.55214869	1	55214869	5	6	6	5	15	191	0.031	0.742	0	0	POLYMORPHIC	USP24	exonic	CGG
1.56645326	1	56645326	5	6	6	5	6	191	0.008	0.125	0	0	POLYMORPHIC	PRKAA2	UTR5	CGG
1.57424208	1	57424208	4	5	5	4	6	191	0.018	0.192	0	0	POLYMORPHIC	DAB1	UTR5	CGG
1.59815133	1	59815133	3	3	3	3	4	191	0.013	0.16	0	0	POLYMORPHIC	HOOK1	exonic	CGG
1.5992843	1	5992843	3	4	4	4	4	191	0	0	0	0	STABLE	KCNAB2	intronic	CGG
1.61057294	1	61057294	7	8	8	8	11	191	0.013	0.424	0	0	POLYMORPHIC	NFIA-AS2->NFIA	intergenic	CGG
1.61082381	1	61082381	3	4	4	3	5	189	0.032	0.249	0	0	POLYMORPHIC	NFIA	intronic	CGG
1.61083758	1	61083758	12	13	13	13	16	191	0.008	0.239	0	0	POLYMORPHIC	NFIA	intronic	CGG
1.6154769	1	6154769	4	4	4	4	4	191	0	0	0	0	STABLE	CHD5	exonic	CGG
1.6179854	1	6179854	5	6	6	0	42	179	0.095	5.016	0	0	POLYMORPHIC	CHD5	intronic	CGG
1.6249422	1	6249422	3	4	4	3	4	191	0.003	0.072	0	0	POLYMORPHIC	GPR153	exonic	CGG
1.6261038	1	6261038	5	6	6	5	6	188	0.005	0.103	0	0	POLYMORPHIC	GPR153	UTR5	CGG
1.62688190	1	62688190	5	6	6	6	7	191	0.003	0.072	0	0	POLYMORPHIC	DOCK7	intronic	CGG
1.62688272	1	62688272	11	12	12	12	26	191	0.008	1.407	0	0	POLYMORPHIC	DOCK7	UTR5	CGG
1.63323841	1	63323841	3	4	4	4	23	191	0.008	2.089	0	0	POLYMORPHIC	FOXD3	exonic	CGG
1.63323924	1	63323924	11	12	12	12	14	191	0.003	0.145	0	0	POLYMORPHIC	FOXD3	exonic	CGG
1.63324446	1	63324446	3	4	4	4	22	191	0.01	1.809	0	0	POLYMORPHIC	FOXD3	exonic	CGG
1.63774054	1	63774054	6	7	7	7	7	191	0	0	0	0	STABLE	ROR1	UTR5	CGG
1.63774385	1	63774385	5	6	6	5	9	191	0.013	0.26	0	0	POLYMORPHIC	ROR1	UTR5	CGG
1.6448961	1	6448961	9	10	10	6	11	191	0.01	0.422	0	0	POLYMORPHIC	ESPN	exonic	CGG
1.6455105	1	6455105	4	5	5	5	5	191	0	0	0	0	STABLE	ESPN	intronic	CGG
