Call_ID_38	Chr	Start	Gene	Region	Ref_Units	Mean_Units	Med_Units	Min_Units	Max_Units	SD	EE50	EE100	Instability_Rating
1.242524719	chr1	242524719	PLD5	upstream	5	8	6	0	56	11.52	73	0	0.125
1.242524806	chr1	242524806	PLD5	upstream	7	8	8	0	38	0.546	0	0	0.045
1.24322320	chr1	24322320	GRHL3	intronic	5	6	6	2	16	0.076	0	0	0
1.243849235	chr1	243849235	AKT3	intronic	3	4	4	4	58	0.972	6	0	5e-04
1.243850046	chr1	243850046	AKT3	UTR5	7	9	8	0	55	5.648	19	0	0.135
1.243850296	chr1	243850296	AKT3	intronic	8	12	10	0	59	9.1955	47	0	0.535
1.244048905	chr1	244048905	ZBTB18	upstream	6	7	7	1	55	2.834	3	0	0.0475
1.244048954	chr1	244048954	ZBTB18	UTR5	4	5	5	1	60	3.7115	13	0	0.03
1.244863640	chr1	244863640	HNRNPU	exonic	5	6	6	0	50	1.009	4	0	0.0055
1.244864403	chr1	244864403	HNRNPU	UTR5	6	6	7	0	9	0.1735	0	0	0.5005
1.244970886	chr1	244970886	EFCAB2	intronic	3	4	4	3	57	4.157	9	0	0.0245
1.245156557	chr1	245156557	KIF26B	exonic	5	6	6	2	13	0.103	0	0	5e-04
1.246931479	chr1	246931479	AHCTF1	intronic	11	11	12	0	65	2.4525	10	0	0.541
1.247448215	chr1	247448215	NLRP3	intronic	6	7	7	3	35	1.501	0	0	0.0145
1.24929788	chr1	24929788	RUNX3	exonic	5	6	6	0	56	0.719	2	0	0.0015
1.2529506	chr1	2529506	HES5	exonic	7	8	8	0	49	1.077	0	0	0.027
1.25431059	chr1	25431059	MACO1	UTR5	4	5	5	0	26	0.537	0	0	0.013
1.2546393	chr1	2546393	HES5->TNFRSF14-AS1	intergenic	4	5	5	3	16	0.155	0	0	0.0015
1.25543664	chr1	25543664	LDLRAP1	UTR5	7	8	8	3	11	0.067	0	0	5e-04
1.25616695	chr1	25616695	MAN1C1	upstream	4	5	5	0	39	1.336	0	0	0.022
1.25616805	chr1	25616805	MAN1C1	UTR5	5	6	6	0	46	1.6855	0	0	0.0175
1.25800345	chr1	25800345	SELENON	exonic	7	8	8	0	78	1	2	0	0.0055
1.26111186	chr1	26111186	PDIK1L	UTR5	6	7	7	0	32	0.7525	0	0	0.0065
1.26161955	chr1	26161955	FAM110D	exonic	7	8	8	2	11	0.247	0	0	0.002
1.26164407	chr1	26164407	C1orf232	exonic	7	8	8	0	10	0.3685	0	0	0.0175
1.26472666	chr1	26472666	HMGN2	intronic	6	7	7	0	60	1.3175	3	0	0.01
1.26472830	chr1	26472830	HMGN2	intronic	5	6	6	0	16	0.335	0	0	0.005
1.26529775	chr1	26529775	RPS6KA1	UTR5	5	6	6	0	46	2.9585	0	0	0.0185
1.26696167	chr1	26696167	ARID1A	UTR5	16	17	17	0	59	2.552	25	0	0.0415
1.26696418	chr1	26696418	ARID1A	exonic	5	6	6	0	55	3.575	6	0	0.0285
1.26696449	chr1	26696449	ARID1A	exonic	5	6	6	0	56	4.328	31	0	0.023
1.26696517	chr1	26696517	ARID1A	exonic	6	7	7	1	57	3.037	39	0	0.015
1.26696651	chr1	26696651	ARID1A	exonic	10	12	11	2	60	3.77	69	0	0.044
1.26696766	chr1	26696766	ARID1A	exonic	6	7	7	2	63	3.33	29	0	0.0185
1.26696881	chr1	26696881	ARID1A	exonic	8	9	9	1	60	3.014	7	0	0.024
1.26696960	chr1	26696960	ARID1A	exonic	5	6	6	2	57	3.741	45	0	0.016
1.26697417	chr1	26697417	ARID1A	exonic	9	10	10	5	52	0.309	1	0	0.0015
1.26817327	chr1	26817327	PIGV->ZDHHC18	intergenic	5	6	6	0	13	0.451	0	0	0.0035
1.26993851	chr1	26993851	TRNP1	exonic	4	5	5	0	23	0.481	0	0	0.004
1.27322233	chr1	27322233	TMEM222	exonic	6	7	7	7	8	0.0075	0	0	0
1.27522499	chr1	27522499	WASF2->AHDC1	intergenic	5	6	6	6	15	0.067	0	0	0
1.27575174	chr1	27575174	AHDC1	intronic	5	6	6	4	7	0.0395	0	0	0.001
1.27604122	chr1	27604122	AHDC1	UTR5	6	7	7	0	50	0.995	1	0	0.008
1.28668708	chr1	28668708	GMEB1	upstream	4	5	5	1	33	0.191	0	0	0.001
1.28668743	chr1	28668743	GMEB1	upstream	5	6	6	0	31	0.5755	0	0	0.086
1.28668992	chr1	28668992	GMEB1	intronic	5	6	6	0	151	2.2015	4	2	0.037
1.28737060	chr1	28737060	YTHDF2	UTR5	4	5	5	0	8	0.161	0	0	0.001
1.28737087	chr1	28737087	YTHDF2	UTR5	5	6	6	0	9	0.152	0	0	5e-04
1.28914778	chr1	28914778	EPB41	intronic	5	6	6	0	47	0.706	0	0	0.005
1.28914842	chr1	28914842	EPB41	intronic	5	6	6	0	35	0.715	0	0	0.0045
1.29181823	chr1	29181823	SRSF4	UTR5	7	8	8	0	23	0.4125	0	0	0.0025
1.3069057	chr1	3069057	PRDM16	upstream	8	9	9	4	57	3.1965	33	0	0.032
1.30908784	chr1	30908784	SDC3	upstream	6	7	7	0	42	1.035	0	0	0.011
1.3126238	chr1	3126238	PRDM16	intronic	3	4	4	3	20	0.128	0	0	0
1.31764108	chr1	31764108	ADGRB2	UTR5	6	7	7	0	50	2.4155	6	0	0.0305
1.31764266	chr1	31764266	ADGRB2	UTR5	6	7	7	0	38	1.931	0	0	0.0205
1.31772036	chr1	31772036	ADGRB2->SPOCD1	intergenic	5	6	6	4	29	0.2605	0	0	0.0055
1.31938062	chr1	31938062	PTP4A2	UTR5	13	14	14	0	50	1.929	2	0	0.046
1.31938145	chr1	31938145	PTP4A2	UTR5	6	7	7	0	64	1.959	12	0	0.0125
1.32471038	chr1	32471038	ZBTB8B	exonic	14	15	15	6	34	1.4215	0	0	0.0175
1.32500491	chr1	32500491	ZBTB8B->ZBTB8A	intergenic	6	8	7	0	60	5.759	115	0	0.182
1.32500830	chr1	32500830	ZBTB8B->ZBTB8A	intergenic	7	8	8	0	54	5.979	52	0	0.262
1.32769722	chr1	32769722	KIAA1522	exonic	4	5	5	4	5	0.0225	0	0	0.5
1.32870918	chr1	32870918	FNDC5	intronic	7	8	8	1	35	0.507	0	0	0.0155
1.32901566	chr1	32901566	TMEM54	upstream	3	4	4	4	8	0.037	0	0	0
1.32964394	chr1	32964394	RNF19B	exonic	8	10	9	0	56	3.5185	14	0	0.0405
1.32964763	chr1	32964763	RNF19B	UTR5	8	9	9	6	52	1.163	1	0	0.0025
1.33051197	chr1	33051197	AK2->AZIN2	intergenic	5	6	6	0	90	0.8295	2	0	0.004
1.33256167	chr1	33256167	ZNF362	upstream	11	12	12	0	58	4.4525	67	0	0.055
1.33256451	chr1	33256451	ZNF362	upstream	7	10	10	0	58	3.83	24	0	0.3345
1.33256827	chr1	33256827	ZNF362	intronic	8	10	10	0	55	1.7975	10	0	0.3235
1.3394001	chr1	3394001	PRDM16	intronic	4	5	5	0	34	1.005	0	0	0.0045
1.34164961	chr1	34164961	CSMD2	exonic	7	8	8	0	27	0.3945	0	0	0.004
1.3454442	chr1	3454442	ARHGEF16	upstream	3	4	4	1	6	0.041	0	0	0
1.35192741	chr1	35192741	SFPQ	exonic	5	6	6	3	52	1.072	2	0	0.0875
1.35192969	chr1	35192969	SFPQ	exonic	5	6	6	6	25	0.27	0	0	0.003
1.35808171	chr1	35808171	AGO4	UTR5	8	9	9	0	60	2.0625	5	0	0.082
1.35808260	chr1	35808260	AGO4	UTR5	4	5	5	0	55	1.1665	2	0	0.022
1.35808339	chr1	35808339	AGO4	UTR5	8	9	9	0	40	0.9875	0	0	0.023
1.35883256	chr1	35883256	AGO1	UTR5	3	4	4	1	14	0.1305	0	0	0.001
1.35931109	chr1	35931109	AGO3	UTR5	4	5	5	0	24	0.4825	0	0	0.0025
1.36156365	chr1	36156365	MAP7D1	UTR5	6	7	7	0	32	0.3955	0	0	0.002
1.36156599	chr1	36156599	MAP7D1	intronic	5	6	6	5	22	0.172	0	0	0.007
1.36385861	chr1	36385861	STK40	UTR5	7	8	8	4	56	1.0715	3	0	0.0435
1.37514761	chr1	37514761	MEAF6	UTR5	4	5	5	0	14	0.427	0	0	0.0045
1.37793774	chr1	37793774	MANEAL	upstream	8	16	22	0	54	13.71	32	0	0.7545
1.37794382	chr1	37794382	MANEAL	exonic	8	9	9	0	46	1.527	0	0	0.0155
1.38046030	chr1	38046030	POU3F1	exonic	3	4	4	4	56	0.818	3	0	5e-04
1.38046060	chr1	38046060	POU3F1	exonic	3	4	4	1	53	0.7965	1	0	0.001
1.38046125	chr1	38046125	POU3F1	exonic	5	6	6	3	53	1.8065	9	0	0.0095
1.38046231	chr1	38046231	POU3F1	exonic	4	5	5	0	54	1.127	6	0	0.007
1.38046416	chr1	38046416	POU3F1	exonic	4	5	5	0	55	2.375	11	0	0.5025
1.38046497	chr1	38046497	POU3F1	exonic	4	6	5	0	67	4.7385	15	0	0.035
1.38046632	chr1	38046632	POU3F1	exonic	10	12	11	0	57	5.846	92	0	0.074
1.38046765	chr1	38046765	POU3F1	UTR5	4	5	5	0	52	3.251	11	0	0.0345
1.38134014	chr1	38134014	MIR3659HG->LINC01343	intergenic	6	6	7	5	8	0.109	0	0	0.505
1.38578422	chr1	38578422	LINC01685->RRAGC	intergenic	4	5	5	4	12	0.094	0	0	5e-04
1.38859526	chr1	38859526	RRAGC	exonic	4	9	5	0	56	13.358	157	0	0.1765
1.38859656	chr1	38859656	RRAGC	UTR5	3	4	4	0	50	0.488	1	0	0.0025
1.38859719	chr1	38859719	RRAGC	UTR5	6	6	7	0	12	0.347	0	0	0.499
1.38991512	chr1	38991512	AKIRIN1	exonic	4	5	5	0	45	0.7255	0	0	0.0045
1.39081487	chr1	39081487	NDUFS5->MACF1	intergenic	3	4	4	0	12	0.163	0	0	0.501
1.39105322	chr1	39105322	MACF1	intronic	4	5	5	4	20	0.264	0	0	0.0125
1.39105550	chr1	39105550	MACF1	intronic	3	4	4	0	19	0.2415	0	0	0.001
1.39633050	chr1	39633050	HEYL	intronic	3	4	4	3	12	0.1285	0	0	0.0025
1.40692038	chr1	40692038	NFYC-AS1	ncRNA	3	4	4	3	8	0.0575	0	0	0
1.40861961	chr1	40861961	CITED4	exonic	3	4	4	3	5	0.036	0	0	5e-04
1.40884386	chr1	40884386	CITED4->CTPS1	intergenic	3	4	4	3	13	0.2175	0	0	0.004
1.41361488	chr1	41361488	FOXO6	UTR5	4	5	5	0	46	0.8405	0	0	0.0055
1.41361513	chr1	41361513	FOXO6	UTR5	4	5	5	0	33	0.581	0	0	0.0055
1.41361618	chr1	41361618	FOXO6	UTR5	7	8	8	0	54	1.0975	3	0	0.0105
1.41382134	chr1	41382134	FOXO6	exonic	4	5	5	1	46	1.3065	0	0	0.4525
1.41382456	chr1	41382456	FOXO6	exonic	5	6	6	0	67	4.1735	40	0	0.0145
1.41382618	chr1	41382618	FOXO6	exonic	5	6	6	4	55	1.536	10	0	0.0035
1.41918108	chr1	41918108	HIVEP3	intronic	8	9	9	3	22	0.5845	0	0	0.0215
1.42682483	chr1	42682483	YBX1	UTR5	3	4	4	3	21	0.142	0	0	0
1.42682597	chr1	42682597	YBX1	exonic	8	9	9	0	50	2.4745	2	0	0.0215
1.42683238	chr1	42683238	YBX1	intronic	4	5	5	1	7	0.0845	0	0	0.0025
1.43068400	chr1	43068400	SLC2A1-AS1->FAM183A	intergenic	7	8	8	0	29	1.4615	0	0	0.0175
1.43530896	chr1	43530896	PTPRF	UTR5	6	7	7	2	33	0.921	0	0	0.017
1.43531010	chr1	43531010	PTPRF	UTR5	3	4	4	3	13	0.092	0	0	0.001
1.43606275	chr1	43606275	PTPRF	exonic	5	6	6	4	11	0.053	0	0	0
1.43975024	chr1	43975024	ATP6V0B	UTR5	5	6	6	0	17	0.267	0	0	0.001
1.43979337	chr1	43979337	B4GALT2	UTR5	9	10	10	0	47	1.9765	0	0	0.165
1.44405395	chr1	44405395	RNF220	UTR5	12	13	13	1	25	1.4365	0	0	0.2275
1.44631980	chr1	44631980	RNF220	UTR5	4	5	5	0	19	0.259	0	0	0.001
1.44632007	chr1	44632007	RNF220	UTR5	4	5	5	0	14	0.2735	0	0	0.003
1.44808534	chr1	44808534	BTBD19	UTR5	6	7	7	2	9	0.556	0	0	0.044
1.45206376	chr1	45206376	ZSWIM5	UTR5	3	4	4	1	6	0.0535	0	0	0.001
1.45491018	chr1	45491018	TESK2	UTR5	3	4	4	4	5	0.011	0	0	0
1.45803923	chr1	45803923	MAST2	exonic	5	6	6	0	29	0.3445	0	0	0.0015
1.46198462	chr1	46198462	POMGNT1	intronic	9	10	10	0	48	0.776	0	0	0.0125
1.46198519	chr1	46198519	POMGNT1	intronic	13	13	14	0	41	1.7335	0	0	0.3795
1.46240358	chr1	46240358	LURAP1->RAD54L	intergenic	5	6	6	0	21	0.8705	0	0	0.005
1.46466716	chr1	46466716	LINC01398->DMBX1	intergenic	7	8	8	6	11	0.2345	0	0	0.0275
1.4654713	chr1	4654713	AJAP1	UTR5	3	4	4	1	29	0.6025	0	0	0.005
1.46719046	chr1	46719046	EFCAB14	UTR5	9	10	10	0	16	0.3465	0	0	0.003
1.47416393	chr1	47416393	FOXE3	exonic	5	6	6	0	47	0.803	0	0	0.0025
1.47416494	chr1	47416494	FOXE3	exonic	5	6	6	0	16	0.263	0	0	0.0035
1.47438112	chr1	47438112	FOXD2	UTR5	6	7	7	6	30	0.244	0	0	0.0035
1.47438226	chr1	47438226	FOXD2	exonic	5	6	6	0	30	0.45	0	0	0.009
1.47439026	chr1	47439026	FOXD2	exonic	6	8	7	0	61	3.8685	145	0	0.0105
1.50418869	chr1	50418869	DMRTA2	exonic	3	4	4	3	5	0.0235	0	0	0
1.50419102	chr1	50419102	DMRTA2	exonic	9	10	10	0	51	2.371	1	0	0.1955
1.50419474	chr1	50419474	DMRTA2	exonic	4	5	5	0	37	0.3385	0	0	0.001
1.50421481	chr1	50421481	DMRTA2	exonic	6	7	7	4	14	0.1105	0	0	0.001
1.50959881	chr1	50959881	FAF1	UTR5	9	10	10	4	15	0.4345	0	0	0.094
1.50960247	chr1	50960247	FAF1	UTR5	4	5	5	0	31	0.434	0	0	0.001
1.51236448	chr1	51236448	RNF11	UTR5	3	4	4	0	51	4.244	44	0	0.0295
1.51236861	chr1	51236861	RNF11	exonic	3	4	4	3	45	0.5725	0	0	0.001
1.51345085	chr1	51345085	TTC39A	UTR5	5	6	6	0	30	0.432	0	0	0.0025
1.52056281	chr1	52056281	BTF3L4	UTR5	6	7	7	4	12	0.137	0	0	0.003
1.52553008	chr1	52553008	TUT4	UTR5	8	9	9	0	48	1.4475	0	0	0.012
1.53196868	chr1	53196868	CPT2	UTR5	4	5	5	0	5	0.086	0	0	5e-04
1.53276918	chr1	53276918	LRP8	exonic	6	7	7	0	30	0.5365	0	0	0.0105
1.53327954	chr1	53327954	LRP8	UTR5	4	5	5	1	48	0.8365	0	0	0.006
1.53328007	chr1	53328007	LRP8	UTR5	12	13	13	1	40	1.2485	0	0	0.0935
1.53459698	chr1	53459698	DMRTB1	exonic	4	6	6	0	27	1.218	0	0	0.1375
1.53464678	chr1	53464678	DMRTB1	exonic	8	9	9	6	11	0.105	0	0	0.0025
1.53737812	chr1	53737812	GLIS1	exonic	4	5	5	4	10	0.0525	0	0	5e-04
1.53739166	chr1	53739166	GLIS1	upstream	12	10	10	1	47	1.7575	0	0	0.158
1.54406037	chr1	54406037	SSBP3	UTR5	7	10	10	0	58	5.8435	80	0	0.5885
1.54406269	chr1	54406269	SSBP3	UTR5	4	5	5	1	58	3.5835	39	0	0.013
1.54406358	chr1	54406358	SSBP3	UTR5	10	10	10	1	59	4.3735	47	0	0.1265
1.55214869	chr1	55214869	USP24	exonic	5	6	6	0	51	0.968	2	0	0.028
1.56645326	chr1	56645326	PRKAA2	UTR5	5	6	6	5	16	0.148	0	0	0.0035
1.57424208	chr1	57424208	DAB1	UTR5	4	5	5	0	23	0.4355	0	0	0.009
1.59815133	chr1	59815133	HOOK1	exonic	3	3	3	0	32	0.288	0	0	0.008
1.5992843	chr1	5992843	KCNAB2	intronic	3	4	4	3	6	0.0465	0	0	0.001
1.61057294	chr1	61057294	NFIA-AS2->NFIA	intergenic	7	8	8	4	35	0.487	0	0	0.0075
1.61082381	chr1	61082381	NFIA	intronic	3	4	4	1	31	1.9315	0	0	0.014
1.61083758	chr1	61083758	NFIA	intronic	12	13	13	0	49	0.8795	0	0	0.0135
1.6154769	chr1	6154769	CHD5	exonic	4	4	4	3	10	0.1915	0	0	0.004
1.6179854	chr1	6179854	CHD5	intronic	5	6	6	0	45	1.829	0	0	0.019
1.6249422	chr1	6249422	GPR153	exonic	3	4	4	4	6	0.027	0	0	5e-04
1.6261038	chr1	6261038	GPR153	UTR5	5	6	6	1	40	0.314	0	0	0.0035
1.62688190	chr1	62688190	DOCK7	intronic	5	6	6	0	57	0.569	1	0	0.0035
1.62688272	chr1	62688272	DOCK7	UTR5	11	12	12	0	48	1.399	0	0	0.0125
1.63323841	chr1	63323841	FOXD3	exonic	3	4	4	2	48	1.4185	0	0	0.004
1.63323924	chr1	63323924	FOXD3	exonic	11	12	12	1	53	0.745	1	0	0.003
1.63324446	chr1	63324446	FOXD3	exonic	3	4	4	0	55	1.563	2	0	0.007
1.63774054	chr1	63774054	ROR1	UTR5	6	7	7	0	45	0.469	0	0	0.002
1.63774385	chr1	63774385	ROR1	UTR5	5	6	6	0	41	0.5335	0	0	0.0055
1.6448961	chr1	6448961	ESPN	exonic	9	10	10	3	27	0.4615	0	0	0.0085
1.6455105	chr1	6455105	ESPN	intronic	4	5	5	0	23	0.383	0	0	0.002
1.6456001	chr1	6456001	ESPN	intronic	9	10	10	4	25	0.5455	0	0	0.0235
1.6466068	chr1	6466068	TNFRSF25	exonic	5	6	6	5	28	0.333	0	0	0
1.64745175	chr1	64745175	RAVER2	exonic	4	5	5	0	70	0.81	2	0	0.005
1.6497401	chr1	6497401	PLEKHG5	UTR5	4	5	5	0	24	0.5955	0	0	0.01
1.65002692	chr1	65002692	JAK1	intronic	5	7	7	0	9	0.1885	0	0	0.0075
1.65066702	chr1	65066702	JAK1	UTR5	4	5	5	0	48	1.79	0	0	0.0055
1.65254468	chr1	65254468	AK4->DNAJC6	intergenic	4	5	5	3	45	0.4945	0	0	0.005
1.65525486	chr1	65525486	LEPR	intronic	5	6	6	0	24	1.285	0	0	0.009
1.6613354	chr1	6613354	PHF13	upstream	3	4	4	2	57	1.6715	7	0	0.005
1.6613797	chr1	6613797	PHF13	UTR5	5	10	6	4	57	12.948	530	0	0.555
1.6614038	chr1	6614038	PHF13	UTR5	5	8	6	1	55	8.2535	84	0	0.1145
1.6625172	chr1	6625172	THAP3	UTR5	4	5	5	1	31	0.416	0	0	0.003
1.67053753	chr1	67053753	SLC35D1	intronic	5	6	6	0	53	0.912	1	0	0.007
1.67833479	chr1	67833479	GNG12-AS1	ncRNA	3	4	4	3	5	0.0405	0	0	5e-04
1.6785474	chr1	6785474	CAMTA1	UTR5	4	5	5	0	57	4.177	4	0	0.0235
1.69568269	chr1	69568269	LRRC7	UTR5	9	10	10	5	17	0.1385	0	0	0.0015
1.70221484	chr1	70221484	SRSF11	UTR5	6	7	7	0	29	0.479	0	0	0.0105
1.70221713	chr1	70221713	SRSF11	exonic	5	6	6	3	32	0.3055	0	0	0.001
1.71047646	chr1	71047646	ZRANB2-AS1	ncRNA	3	4	4	0	31	0.2435	0	0	5e-04
1.72282914	chr1	72282914	NEGR1	upstream	5	6	6	0	28	0.572	0	0	0.004
1.74673658	chr1	74673658	ERICH3	UTR5	3	4	4	3	4	0.0305	0	0	5e-04
1.76868278	chr1	76868278	ST6GALNAC5	intronic	3	4	4	4	28	0.1885	0	0	0
1.7704159	chr1	7704159	CAMTA1	intronic	3	4	4	0	28	0.368	0	0	0.005
1.77683483	chr1	77683483	ZZZ3	upstream	6	7	7	0	29	1.5425	0	0	0.048
1.7771356	chr1	7771356	VAMP3	UTR5	5	6	6	0	14	0.3705	0	0	0.003
1.77888599	chr1	77888599	NEXN-AS1	ncRNA	8	9	9	8	20	0.1275	0	0	0.0015
1.8026302	chr1	8026302	ERRFI1	UTR5	9	10	10	0	32	0.654	0	0	0.0085
1.81800954	chr1	81800954	ADGRL2	UTR5	5	6	6	0	19	0.3745	0	0	0.0045
1.81802016	chr1	81802016	ADGRL2	intronic	3	4	4	1	7	0.0545	0	0	5e-04
1.84078068	chr1	84078068	PRKACB	UTR5	21	22	22	5	35	0.832	0	0	0.0205
1.84505964	chr1	84505964	GNG5	intronic	4	5	5	0	11	0.2005	0	0	0.001
1.85201670	chr1	85201670	SYDE2	upstream	7	8	8	6	15	1.33	0	0	0.0655
1.85465064	chr1	85465064	DDAH1	UTR5	7	8	8	5	10	0.073	0	0	0.001
1.85556055	chr1	85556055	DDAH1	intronic	8	10	9	2	40	2.061	0	0	0.2165
1.85576955	chr1	85576955	DDAH1	intronic	10	12	11	7	19	1.3135	0	0	0.292
1.87328530	chr1	87328530	LMO4	upstream	7	8	8	0	23	0.5	0	0	0.01
1.89821082	chr1	89821082	LRRC8D	UTR5	6	5	5	2	12	0.462	0	0	0.022
1.90712478	chr1	90712478	BARHL2	exonic	4	5	5	4	7	0.0355	0	0	5e-04
1.90716825	chr1	90716825	BARHL2	exonic	10	11	11	3	20	1.5705	0	0	0.028
1.90716905	chr1	90716905	BARHL2	exonic	4	5	5	4	42	0.854	0	0	0.004
1.90717596	chr1	90717596	BARHL2	upstream	7	8	8	0	47	0.8705	0	0	0.018
1.90717642	chr1	90717642	BARHL2	upstream	7	8	8	0	27	0.55	0	0	0.0065
1.91021713	chr1	91021713	ZNF644	intronic	5	8	6	0	52	5.1245	2	0	0.1805
1.91021771	chr1	91021771	ZNF644	intronic	7	8	8	0	32	0.402	0	0	0.0025
1.9235088	chr1	9235088	H6PD	intronic	3	4	4	1	28	0.3115	0	0	0.4885
1.923911	chr1	923911	LOC107985728	ncRNA	6	7	7	0	27	0.533	0	0	0.015
1.92483764	chr1	92483764	GFI1	UTR5	7	8	8	7	21	0.144	0	0	0.002
1.92784634	chr1	92784634	EVI5	UTR5	5	6	6	4	39	0.9825	0	0	0.0355
1.9293046	chr1	9293046	SPSB1	UTR5	4	5	5	0	50	1.674	1	0	0.023
1.93180362	chr1	93180362	TMED5	UTR5	6	7	7	6	8	0.0875	0	0	0.004
1.93346091	chr1	93346091	DR1	UTR5	8	9	9	0	30	0.639	0	0	0.0105
1.93346182	chr1	93346182	DR1	UTR5	7	8	8	0	49	0.751	0	0	0.0025
1.93847897	chr1	93847897	BCAR3->MIR760	intergenic	8	9	9	4	36	0.3535	0	0	0.0055
1.94237466	chr1	94237466	ARHGAP29	UTR5	5	6	6	0	38	0.64	0	0	0.002
1.94247616	chr1	94247616	ARHGAP29	UTR5	5	6	6	0	26	0.4295	0	0	0.0015
1.94418422	chr1	94418422	ABCD3	UTR5	7	8	8	0	93	2.1235	10	0	0.0435
1.94820407	chr1	94820407	SLC44A3	UTR5	3	4	4	1	5	0.058	0	0	0.0015
1.95234178	chr1	95234178	RWDD3	UTR5	4	4	5	0	15	0.2705	0	0	0.5005
1.960770	chr1	960770	KLHL17	exonic	9	10	10	0	44	0.688	0	0	0.0055
1.96721717	chr1	96721717	PTBP2	UTR5	6	7	7	0	8	0.249	0	0	0.002
1.9823863	chr1	9823863	CLSTN1	UTR5	6	7	7	0	37	0.611	0	0	0.005
1.98661692	chr1	98661692	SNX7	upstream	5	6	6	4	9	0.082	0	0	0.002
1.98661917	chr1	98661917	SNX7	intronic	4	5	5	0	29	0.4395	0	0	5e-04
1.99004762	chr1	99004762	LOC100129620	ncRNA	6	7	7	0	33	0.599	0	0	0.0095
1.999504	chr1	999504	HES4	intronic	3	4	4	4	26	0.45	0	0	0.001
1.9997347	chr1	9997347	RBP7	intronic	4	5	5	0	19	0.261	0	0	0.002
10.100529436	chr10	100529436	NDUFB8	exonic	3	4	4	4	4	0	0	0	0
10.100654762	chr10	100654762	HIF1AN->PAX2	intergenic	6	7	7	1	50	0.8765	2	0	0.001
10.100715705	chr10	100715705	HIF1AN->PAX2	intergenic	5	5	5	2	30	1.359	0	0	0.0415
10.100715774	chr10	100715774	HIF1AN->PAX2	intergenic	4	5	5	0	16	0.2065	0	0	0.0015
10.100724551	chr10	100724551	HIF1AN->PAX2	intergenic	3	4	4	3	8	0.038	0	0	5e-04
10.100735611	chr10	100735611	PAX2	UTR5	5	6	6	3	31	0.3545	0	0	5e-04
10.100746220	chr10	100746220	PAX2	exonic	5	6	6	1	12	0.0705	0	0	5e-04
10.100999565	chr10	100999565	LZTS2	intronic	4	5	5	0	28	0.3045	0	0	0.0015
10.101048319	chr10	101048319	SFXN3->KAZALD1	intergenic	3	4	4	4	5	0.0055	0	0	0
10.101123607	chr10	101123607	TLX1NB	ncRNA	5	6	6	5	10	0.0435	0	0	0
10.101131800	chr10	101131800	TLX1	exonic	4	5	5	0	18	0.1865	0	0	0.002
10.101131881	chr10	101131881	TLX1	exonic	8	9	9	2	37	0.584	0	0	0.011
10.101227439	chr10	101227439	LBX1	exonic	7	8	8	1	14	0.1305	0	0	0.002
10.101236481	chr10	101236481	LBX1-AS1	ncRNA	4	5	5	5	5	0	0	0	0
10.101694627	chr10	101694627	FBXW4	exonic	3	4	4	0	51	1.0945	1	0	0.003
10.101695146	chr10	101695146	FBXW4	UTR5	5	6	6	4	37	0.294	0	0	0.0015
10.102120184	chr10	102120184	LDB1	UTR5	4	5	5	1	14	0.154	0	0	0.002
10.102230673	chr10	102230673	PITX3	exonic	8	9	9	1	18	0.2085	0	0	0.0015
10.102241364	chr10	102241364	PITX3	UTR5	5	6	6	0	18	0.19	0	0	0.001
10.102409249	chr10	102409249	PSD	intronic	5	6	6	5	15	0.1025	0	0	0.001
10.102451039	chr10	102451039	C10orf95	exonic	4	5	5	4	18	0.131	0	0	5e-04
10.102642681	chr10	102642681	SUFU->TRIM8	intergenic	3	4	4	0	32	0.376	0	0	0.0075
10.102644170	chr10	102644170	TRIM8	upstream	7	8	8	0	33	0.8405	0	0	0.0225
10.103350603	chr10	103350603	PCGF6	intronic	3	4	4	2	8	0.0715	0	0	0.002
10.103368124	chr10	103368124	TAF5	exonic	3	4	4	4	5	0.0075	0	0	0
10.103967197	chr10	103967197	SLK	UTR5	5	6	6	0	8	0.2665	0	0	0.0035
10.103967644	chr10	103967644	SLK	UTR5	3	4	4	0	31	0.3295	0	0	0.0025
10.11018060	chr10	11018060	CELF2	UTR5	5	6	6	0	22	0.3845	0	0	0.002
10.110498106	chr10	110498106	DUSP5	UTR5	5	6	6	0	43	0.878	0	0	0.005
10.110498356	chr10	110498356	DUSP5	exonic	4	5	5	0	45	1.247	0	0	0.0035
10.110644584	chr10	110644584	RBM20	exonic	4	6	6	0	45	1.808	0	0	0.0305
10.110919828	chr10	110919828	SHOC2	intronic	4	5	5	0	17	0.1815	0	0	5e-04
10.110919958	chr10	110919958	SHOC2	intronic	5	6	6	0	55	5.366	5	0	0.0555
10.111077296	chr10	111077296	ADRA2A	UTR5	4	5	5	4	25	0.161	0	0	0
10.111078567	chr10	111078567	ADRA2A	exonic	4	5	5	5	6	0.021	0	0	0
10.113126740	chr10	113126740	TCF7L2	UTR5	3	4	4	1	5	0.0495	0	0	5e-04
10.114043922	chr10	114043922	ADRB1	UTR5	10	11	11	0	35	0.7875	0	0	0.009
10.114045007	chr10	114045007	ADRB1	exonic	7	8	8	0	53	1.8895	3	0	0.014
10.114822011	chr10	114822011	FAM160B1	UTR5	4	5	5	0	11	0.3075	0	0	0.002
10.115093826	chr10	115093826	ATRNL1	exonic	6	7	7	2	43	0.625	0	0	0.0025
